npcid_XBXXZ	type_XBXXZ	name_XBXXZ	race_XBXXZ	level_XBXXZ	damage_XBXXZ	defence_XBXXZ	aspeed_XBXXZ	maxhp_XBXXZ	reputation_XBXXZ	deathreputation_XBXXZ	pkscore_XBXXZ	drop_XBXXZ
7683	2	剧毒.上生星君	3	120	225136	0	120	7075705	1	10000	脖子洗干净了吗？	
7684	2	剧毒.文曲星君	4	120	236393	0	120	7429490	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7685	2	剧毒.武曲星君	1	120	248213	0	120	7800965	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7686	2	剧毒.益算星君	2	120	260623	0	120	8191013	1	10000	不自量力的家伙，你是赶来送死的吗？	
7687	2	剧毒.破军星君	4	120	273655	0	120	8600564	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7688	2	剧毒.司命星君	1	120	287337	0	120	9030592	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7689	2	剧毒.破军星君	2	120	301704	0	120	9482121	1	10000	不自量力的家伙，你是赶来送死的吗？	
7690	2	火焰.廉贞星君	1	120	180000	0	120	5400000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7691	2	火焰.禄存星君	2	120	189000	0	120	5670000	1	10000	脖子洗干净了吗？	
7692	2	火焰.巨门星君	3	120	198450	0	120	5953500	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7693	2	火焰.度厄星君	4	120	208373	0	120	6251175	1	10000	脖子洗干净了吗？	
7694	2	火焰.司禄星君	1	120	218791	0	120	6563734	1	10000	脖子洗干净了吗？	
7695	2	火焰.延寿星君	2	120	229731	0	120	6891920	1	10000	脖子洗干净了吗？	
7696	2	火焰.上生星君	3	120	241217	0	120	7236516	1	10000	脖子洗干净了吗？	
7697	2	火焰.文曲星君	4	120	253278	0	120	7598342	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7698	2	火焰.武曲星君	1	120	265942	0	120	7978259	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7699	2	火焰.益算星君	2	120	279239	0	120	8377172	1	10000	不自量力的家伙，你是赶来送死的吗？	
7700	2	火焰.破军星君	4	120	293201	0	120	8796031	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7701	2	火焰.司命星君	1	120	307861	0	120	9235833	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7702	2	火焰.破军星君	2	120	323254	0	120	9697624	1	10000	不自量力的家伙，你是赶来送死的吗？	
7703	2	诅咒.廉贞星君	1	120	192000	0	120	5520000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7704	2	诅咒.禄存星君	2	120	201600	0	120	5796000	1	10000	脖子洗干净了吗？	
7705	2	诅咒.巨门星君	3	120	211680	0	120	6085800	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7706	2	诅咒.度厄星君	4	120	222264	0	120	6390090	1	10000	脖子洗干净了吗？	
7707	2	诅咒.司禄星君	1	120	233377	0	120	6709594	1	10000	脖子洗干净了吗？	
7708	2	诅咒.延寿星君	2	120	245046	0	120	7045074	1	10000	脖子洗干净了吗？	
7709	2	诅咒.上生星君	3	120	257299	0	120	7397328	1	10000	脖子洗干净了吗？	
7710	2	诅咒.文曲星君	4	120	270164	0	120	7767194	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7711	2	诅咒.武曲星君	1	120	283672	0	120	8155554	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7712	2	诅咒.益算星君	2	120	297855	0	120	8563332	1	10000	不自量力的家伙，你是赶来送死的吗？	
7713	2	诅咒.破军星君	4	120	312748	0	120	8991498	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7714	2	诅咒.司命星君	1	120	328385	0	120	9441073	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7715	2	诅咒.破军星君	2	120	344805	0	120	9913127	1	10000	不自量力的家伙，你是赶来送死的吗？	
7716	2	恐惧.廉贞星君	1	120	204000	0	120	5640000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7717	2	恐惧.禄存星君	2	120	214200	0	120	5922000	1	10000	脖子洗干净了吗？	
7718	2	恐惧.巨门星君	3	120	224910	0	120	6218100	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7719	2	恐惧.度厄星君	4	120	236156	0	120	6529005	1	10000	脖子洗干净了吗？	
7720	2	恐惧.司禄星君	1	120	247964	0	120	6855455	1	10000	脖子洗干净了吗？	
7721	2	恐惧.延寿星君	2	120	260362	0	120	7198228	1	10000	脖子洗干净了吗？	
7722	2	恐惧.上生星君	3	120	273380	0	120	7558139	1	10000	脖子洗干净了吗？	
7723	2	恐惧.文曲星君	4	120	287049	0	120	7936046	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7724	2	恐惧.武曲星君	1	120	301401	0	120	8332849	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7725	2	恐惧.益算星君	2	120	316471	0	120	8749491	1	10000	不自量力的家伙，你是赶来送死的吗？	
7726	2	恐惧.破军星君	4	120	332295	0	120	9186966	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7727	2	恐惧.司命星君	1	120	348909	0	120	9646314	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7728	2	恐惧.破军星君	2	120	366355	0	120	10128630	1	10000	不自量力的家伙，你是赶来送死的吗？	
7729	2	深渊.廉贞星君	1	120	216000	0	120	5760000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7730	2	深渊.禄存星君	2	120	226800	0	120	6048000	1	10000	脖子洗干净了吗？	
7731	2	深渊.巨门星君	3	120	238140	0	120	6350400	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7732	2	深渊.度厄星君	4	120	250047	0	120	6667920	1	10000	脖子洗干净了吗？	
7733	2	深渊.司禄星君	1	120	262550	0	120	7001316	1	10000	脖子洗干净了吗？	
7734	2	深渊.延寿星君	2	120	275677	0	120	7351382	1	10000	脖子洗干净了吗？	
7735	2	深渊.上生星君	3	120	289461	0	120	7718951	1	10000	脖子洗干净了吗？	
7736	2	深渊.文曲星君	4	120	303934	0	120	8104898	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7737	2	深渊.武曲星君	1	120	319131	0	120	8510143	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7738	2	深渊.益算星君	2	120	335087	0	120	8935651	1	10000	不自量力的家伙，你是赶来送死的吗？	
7739	2	深渊.破军星君	4	120	351841	0	120	9382433	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7740	2	深渊.司命星君	1	120	369434	0	120	9851555	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7741	2	深渊.破军星君	2	120	387905	0	120	10344132	1	10000	不自量力的家伙，你是赶来送死的吗？	
7742	2	欲界.廉贞星君	1	120	228000	0	120	5880000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7743	2	欲界.禄存星君	2	120	239400	0	120	6174000	1	10000	脖子洗干净了吗？	
7744	2	欲界.巨门星君	3	120	251370	0	120	6482700	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7745	2	欲界.度厄星君	4	120	263939	0	120	6806835	1	10000	脖子洗干净了吗？	
7746	2	欲界.司禄星君	1	120	277136	0	120	7147177	1	10000	脖子洗干净了吗？	
7747	2	欲界.延寿星君	2	120	290992	0	120	7504536	1	10000	脖子洗干净了吗？	
7748	2	欲界.上生星君	3	120	305542	0	120	7879762	1	10000	脖子洗干净了吗？	
7749	2	欲界.文曲星君	4	120	320819	0	120	8273750	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7750	2	欲界.武曲星君	1	120	336860	0	120	8687438	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7751	2	欲界.益算星君	2	120	353703	0	120	9121810	1	10000	不自量力的家伙，你是赶来送死的吗？	
7752	2	欲界.破军星君	4	120	371388	0	120	9577900	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7753	2	欲界.司命星君	1	120	389958	0	120	10056795	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7754	2	欲界.破军星君	2	120	409455	0	120	10559635	1	10000	不自量力的家伙，你是赶来送死的吗？	
7755	2	极乐.廉贞星君	1	120	240000	0	120	6000000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7756	2	极乐.禄存星君	2	120	252000	0	120	6300000	1	10000	脖子洗干净了吗？	
7757	2	极乐.巨门星君	3	120	264600	0	120	6615000	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7758	2	极乐.度厄星君	4	120	277830	0	120	6945750	1	10000	脖子洗干净了吗？	
7759	2	极乐.司禄星君	1	120	291722	0	120	7293038	1	10000	脖子洗干净了吗？	
7760	2	极乐.延寿星君	2	120	306308	0	120	7657689	1	10000	脖子洗干净了吗？	
7761	2	极乐.上生星君	3	120	321623	0	120	8040574	1	10000	脖子洗干净了吗？	
7762	2	极乐.文曲星君	4	120	337704	0	120	8442603	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7763	2	极乐.武曲星君	1	120	354590	0	120	8864733	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7764	2	极乐.益算星君	2	120	372319	0	120	9307969	1	10000	不自量力的家伙，你是赶来送死的吗？	
7765	2	极乐.破军星君	4	120	390935	0	120	9773368	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7766	2	极乐.司命星君	1	120	410482	0	120	10262036	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7767	2	极乐.破军星君	2	120	431006	0	120	10775138	1	10000	不自量力的家伙，你是赶来送死的吗？	
7768	2	黑暗.廉贞星君	1	120	252000	0	120	6120000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7769	2	黑暗.禄存星君	2	120	264600	0	120	6426000	1	10000	脖子洗干净了吗？	
7770	2	黑暗.巨门星君	3	120	277830	0	120	6747300	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7771	2	黑暗.度厄星君	4	120	291722	0	120	7084665	1	10000	脖子洗干净了吗？	
7772	2	黑暗.司禄星君	1	120	306308	0	120	7438898	1	10000	脖子洗干净了吗？	
7773	2	黑暗.延寿星君	2	120	321623	0	120	7810843	1	10000	脖子洗干净了吗？	
7774	2	黑暗.上生星君	3	120	337704	0	120	8201385	1	10000	脖子洗干净了吗？	
7775	2	黑暗.文曲星君	4	120	354590	0	120	8611455	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7776	2	黑暗.武曲星君	1	120	372319	0	120	9042027	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7777	2	黑暗.益算星君	2	120	390935	0	120	9494129	1	10000	不自量力的家伙，你是赶来送死的吗？	
7778	2	黑暗.破军星君	4	120	410482	0	120	9968835	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7779	2	黑暗.司命星君	1	120	431006	0	120	10467277	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7780	2	黑暗.破军星君	2	120	452556	0	120	10990641	1	10000	不自量力的家伙，你是赶来送死的吗？	
7781	2	毁灭.廉贞星君	1	120	264000	0	120	6240000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7782	2	毁灭.禄存星君	2	120	277200	0	120	6552000	1	10000	脖子洗干净了吗？	
7783	2	毁灭.巨门星君	3	120	291060	0	120	6879600	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7784	2	毁灭.度厄星君	4	120	305613	0	120	7223580	1	10000	脖子洗干净了吗？	
7785	2	毁灭.司禄星君	1	120	320894	0	120	7584759	1	10000	脖子洗干净了吗？	
7786	2	毁灭.延寿星君	2	120	336939	0	120	7963997	1	10000	脖子洗干净了吗？	
7787	2	毁灭.上生星君	3	120	353785	0	120	8362197	1	10000	脖子洗干净了吗？	
7788	2	毁灭.文曲星君	4	120	371475	0	120	8780307	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7789	2	毁灭.武曲星君	1	120	390048	0	120	9219322	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7790	2	毁灭.益算星君	2	120	409551	0	120	9680288	1	10000	不自量力的家伙，你是赶来送死的吗？	
7791	2	毁灭.破军星君	4	120	430028	0	120	10164302	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7792	2	毁灭.司命星君	1	120	451530	0	120	10672518	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7793	2	毁灭.破军星君	2	120	474106	0	120	11206143	1	10000	不自量力的家伙，你是赶来送死的吗？	
7794	2	小魔界.廉贞星君	1	120	276000	0	120	6360000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7795	2	小魔界.禄存星君	2	120	289800	0	120	6678000	1	10000	脖子洗干净了吗？	
7796	2	小魔界.巨门星君	3	120	304290	0	120	7011900	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7797	2	小魔界.度厄星君	4	120	319505	0	120	7362495	1	10000	脖子洗干净了吗？	
7798	2	小魔界.司禄星君	1	120	335480	0	120	7730620	1	10000	脖子洗干净了吗？	
7799	2	小魔界.延寿星君	2	120	352254	0	120	8117151	1	10000	脖子洗干净了吗？	
7800	2	小魔界.上生星君	3	120	369867	0	120	8523008	1	10000	脖子洗干净了吗？	
7801	2	小魔界.文曲星君	4	120	388360	0	120	8949159	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7802	2	小魔界.武曲星君	1	120	407778	0	120	9396617	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7803	2	小魔界.益算星君	2	120	428167	0	120	9866447	1	10000	不自量力的家伙，你是赶来送死的吗？	
7804	2	小魔界.破军星君	4	120	449575	0	120	10359770	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7805	2	小魔界.司命星君	1	120	472054	0	120	10877758	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7806	2	小魔界.破军星君	2	120	495657	0	120	11421646	1	10000	不自量力的家伙，你是赶来送死的吗？	
7807	2	魔佛.廉贞星君	1	120	288000	0	120	6480000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7808	2	魔佛.禄存星君	2	120	302400	0	120	6804000	1	10000	脖子洗干净了吗？	
7809	2	魔佛.巨门星君	3	120	317520	0	120	7144200	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7810	2	魔佛.度厄星君	4	120	333396	0	120	7501410	1	10000	脖子洗干净了吗？	
7811	2	魔佛.司禄星君	1	120	350066	0	120	7876480	1	10000	脖子洗干净了吗？	
7812	2	魔佛.延寿星君	2	120	367569	0	120	8270305	1	10000	脖子洗干净了吗？	
7813	2	魔佛.上生星君	3	120	385948	0	120	8683820	1	10000	脖子洗干净了吗？	
7814	2	魔佛.文曲星君	4	120	405245	0	120	9118011	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7815	2	魔佛.武曲星君	1	120	425507	0	120	9573911	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7816	2	魔佛.益算星君	2	120	446783	0	120	10052607	1	10000	不自量力的家伙，你是赶来送死的吗？	
7817	2	魔佛.破军星君	4	120	469122	0	120	10555237	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7818	2	魔佛.司命星君	1	120	492578	0	120	11082999	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7819	2	魔佛.破军星君	2	120	517207	0	120	11637149	1	10000	不自量力的家伙，你是赶来送死的吗？	
7820	2	异度.廉贞星君	1	120	300000	0	120	6600000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7821	2	异度.禄存星君	2	120	315000	0	120	6930000	1	10000	脖子洗干净了吗？	
7822	2	异度.巨门星君	3	120	330750	0	120	7276500	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7823	2	异度.度厄星君	4	120	347288	0	120	7640325	1	10000	脖子洗干净了吗？	
7824	2	异度.司禄星君	1	120	364652	0	120	8022341	1	10000	脖子洗干净了吗？	
7825	2	异度.延寿星君	2	120	382885	0	120	8423458	1	10000	脖子洗干净了吗？	
7826	2	异度.上生星君	3	120	402029	0	120	8844631	1	10000	脖子洗干净了吗？	
7827	2	异度.文曲星君	4	120	422130	0	120	9286863	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7828	2	异度.武曲星君	1	120	443237	0	120	9751206	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7829	2	异度.益算星君	2	120	465399	0	120	10238766	1	10000	不自量力的家伙，你是赶来送死的吗？	
7830	2	异度.破军星君	4	120	488669	0	120	10750705	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7831	2	异度.司命星君	1	120	513102	0	120	11288240	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7832	2	异度.破军星君	2	120	538757	0	120	11852652	1	10000	不自量力的家伙，你是赶来送死的吗？	
7833	2	血魔.廉贞星君	1	120	312000	0	120	6720000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7834	2	血魔.禄存星君	2	120	327600	0	120	7056000	1	10000	脖子洗干净了吗？	
7835	2	血魔.巨门星君	3	120	343980	0	120	7408800	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7836	2	血魔.度厄星君	4	120	361179	0	120	7779240	1	10000	脖子洗干净了吗？	
7837	2	血魔.司禄星君	1	120	379238	0	120	8168202	1	10000	脖子洗干净了吗？	
7838	2	血魔.延寿星君	2	120	398200	0	120	8576612	1	10000	脖子洗干净了吗？	
7839	2	血魔.上生星君	3	120	418110	0	120	9005443	1	10000	脖子洗干净了吗？	
7840	2	血魔.文曲星君	4	120	439016	0	120	9455715	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7841	2	血魔.武曲星君	1	120	460966	0	120	9928501	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7842	2	血魔.益算星君	2	120	484015	0	120	10424926	1	10000	不自量力的家伙，你是赶来送死的吗？	
7843	2	血魔.破军星君	4	120	508215	0	120	10946172	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7844	2	血魔.司命星君	1	120	533626	0	120	11493480	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7845	2	血魔.破军星君	2	120	560307	0	120	12068155	1	10000	不自量力的家伙，你是赶来送死的吗？	
7846	2	天魔.廉贞星君	1	120	324000	0	120	6840000	1	10000	哈哈哈哈，来了个不要命的蝼蚁！	
7847	2	天魔.禄存星君	2	120	340200	0	120	7182000	1	10000	脖子洗干净了吗？	
7848	2	天魔.巨门星君	3	120	357210	0	120	7541100	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
7849	2	天魔.度厄星君	4	120	375071	0	120	7918155	1	10000	脖子洗干净了吗？	
7850	2	天魔.司禄星君	1	120	393824	0	120	8314063	1	10000	脖子洗干净了吗？	
7851	2	天魔.延寿星君	2	120	413515	0	120	8729766	1	10000	脖子洗干净了吗？	
7852	2	天魔.上生星君	3	120	434191	0	120	9166254	1	10000	脖子洗干净了吗？	
7853	2	天魔.文曲星君	4	120	455901	0	120	9624567	1	10000	说吧，你打算在自己的墓碑上刻上什么字？	
